X,Y,ADDRESS,COUNTRY,STATE,CITY,Codigo_Pos,Coordenada,Coordena_1,GAS,NAS,BLOQ,Asignacion,Recuperaci,% GAS,% NAS,% BLOQ,% ASIG,% RECP,result_num,status,formatted_,place_id,location_t,latlong,icon_url
-99.2993504,19.6267726,"Nicolas Romero,CP 54414,Mexico México",México,Mexico,Nicolas Romero,"54414","-99.2998702","19.6258248","944","652","292","375","45","100","69.07","30.93","39.72","4.77","0",OK,"Vista Hermosa, 54414 Villa Nicolás Romero, Méx., Mexico",ChIJK430vEIZ0oURGZWAktwYuWI,APPROXIMATE,"19.6267726,-99.2993504",./0.png
-99.2986573,19.6334386,"Nicolas Romero,CP 54416,Mexico México",México,Mexico,Nicolas Romero,"54416","-99.2827163","19.6305803","2460","1844","616","1331","168","100","74.96","25.04","54.11","6.83","0",OK,"Sta Anita la Bolsa, 54416 Villa Nicolás Romero, Méx., Mexico",ChIJq_K3yUEZ0oURu3X71JDc_W8,APPROXIMATE,"19.6334386,-99.2986573",./0.png
-99.2924191,19.6344984,"Nicolas Romero,CP 54417,Mexico México",México,Mexico,Nicolas Romero,"54417","-99.29477","19.644205","567","408","159","272","19","100","71.96","28.04","47.97","3.35","0",OK,"Azotlan, 54417 Villa Nicolás Romero, Méx., Mexico",ChIJPwPss0cZ0oUR4XvI8mAW0V0,APPROXIMATE,"19.6344984,-99.29241909999999",./0.png
-99.3097485,19.6181305,"Nicolas Romero,CP 54420,Mexico México",México,Mexico,Nicolas Romero,"54420","-99.4206189","19.6814477","126","104","22","63","10","100","82.54","17.46","50.00","7.94","0",OK,"Los Manantiales, 54420 Villa Nicolás Romero, Méx., Mexico",ChIJhxx7dWMZ0oUR_bjcp3SW4BE,APPROXIMATE,"19.6181305,-99.3097485",./0.png
-99.3128929,19.6125128,"Nicolas Romero,CP 54424,Mexico México",México,Mexico,Nicolas Romero,"54424","-99.3237446","19.6131227","260","192","68","409","28","100","73.85","26.15","157.31","10.77","0",OK,"Nicolás Romero, Vicente Guerrero, 54424 Villa Nicolás Romero, Méx., Mexico",ChIJuSbw4dcb0oURrdC6I05Tar4,GEOMETRIC_CENTER,"19.6125128,-99.3128929",./0.png
-99.3110221,19.6146898,"Nicolas Romero,CP 54425,Mexico México",México,Mexico,Nicolas Romero,"54425","-99.3190652","19.6176292","588","436","152","458","38","100","74.15","25.85","77.89","6.46","0",OK,"Vicente Guerrero, 54425 Ciudad Nicolás Romero, State of Mexico, Mexico",ChIJs41uxmIZ0oURNIagun2RkA8,APPROXIMATE,"19.6146898,-99.3110221",./0.png
-99.3116601,19.6400589,"Nicolas Romero,CP 54426,Mexico México",México,Mexico,Nicolas Romero,"54426","-99.306269","19.610532","62","49","13","49","6","100","79.03","20.97","79.03","9.68","0",OK,"Nicolás Romero, Villa Nicolás Romero, Méx., Mexico",ChIJPbWAhw0Z0oURy2lbUvh3KlA,GEOMETRIC_CENTER,"19.6400589,-99.3116601",./0.png
-99.3128929,19.6125128,"Nicolas Romero,CP 54430,Mexico México",México,Mexico,Nicolas Romero,"54430","-99.4108397","19.6344966","2530","1845","685","731","30","100","72.92","27.08","28.89","1.19","0",OK,"Nicolás Romero, Vicente Guerrero, 54424 Villa Nicolás Romero, Méx., Mexico",ChIJuSbw4dcb0oURrdC6I05Tar4,GEOMETRIC_CENTER,"19.6125128,-99.3128929",./0.png
-99.3071747,19.6240978,"Nicolas Romero,CP 54434,Mexico México",México,Mexico,Nicolas Romero,"54434","-99.32119","19.61842","624","504","120","279","47","100","80.77","19.23","44.71","7.53","0",OK,"Nicolás Romero Municipality, State of Mexico, Mexico",ChIJ53Mx7mUZ0oURqnP093SM17g,APPROXIMATE,"19.6240978,-99.30717469999999",./0.png
-99.3478861,19.6139395,"Nicolas Romero,CP 54435,Mexico México",México,Mexico,Nicolas Romero,"54435","-99.356526","19.714735","2212","1684","528","894","71","100","76.13","23.87","40.42","3.21","0",OK,"54435 Loma Larga, Delstaten Mexiko, Mexico",ChIJBcIAj4wZ0oURqLT28lHOZaU,APPROXIMATE,"19.6139395,-99.3478861",./0.png
-99.3128929,19.6125128,"Nicolas Romero,CP 54439,Mexico México",México,Mexico,Nicolas Romero,"54439","-99.412083","19.5783266","156","124","32","161","7","100","79.49","20.51","103.21","4.49","0",OK,"Nicolás Romero, Vicente Guerrero, 54424 Villa Nicolás Romero, Méx., Mexico",ChIJuSbw4dcb0oURrdC6I05Tar4,GEOMETRIC_CENTER,"19.6125128,-99.3128929",./0.png
-99.3116601,19.6400589,"Nicolas Romero,CP 54440,Mexico México",México,Mexico,Nicolas Romero,"54440","-99.365205","19.691909","674","508","166","794","20","100","75.37","24.63","117.80","2.97","0",OK,"Nicolás Romero, Villa Nicolás Romero, Méx., Mexico",ChIJPbWAhw0Z0oURy2lbUvh3KlA,GEOMETRIC_CENTER,"19.6400589,-99.3116601",./0.png
-99.3001181,19.6162033,"Nicolas Romero,CP 54448,Mexico México",México,Mexico,Nicolas Romero,"54448","-99.3584937","19.67538","165","135","30","15","0","100","81.82","18.18","9.09","0.00","0",OK,"Ciudad Nicolás Romero, State of Mexico, Mexico",ChIJBYowjGMZ0oUR2NFMw95vx8E,APPROXIMATE,"19.6162033,-99.30011809999999",./0.png
-99.3116601,19.6400589,"Nicolas Romero,CP 54449,Mexico México",México,Mexico,Nicolas Romero,"54449","-99.3376565","19.703791","741","534","207","440","21","100","72.06","27.94","59.38","2.83","0",OK,"Nicolás Romero, Villa Nicolás Romero, Méx., Mexico",ChIJPbWAhw0Z0oURy2lbUvh3KlA,GEOMETRIC_CENTER,"19.6400589,-99.3116601",./0.png
-99.3128929,19.6125128,"Nicolas Romero,CP 54455,Mexico México",México,Mexico,Nicolas Romero,"54455","-99.3188776","19.6149107","328","220","108","444","16","100","67.07","32.93","135.37","4.88","0",OK,"Nicolás Romero, Vicente Guerrero, 54424 Villa Nicolás Romero, Méx., Mexico",ChIJuSbw4dcb0oURrdC6I05Tar4,GEOMETRIC_CENTER,"19.6125128,-99.3128929",./0.png
-99.3298552,19.6310827,"Nicolas Romero,CP 54457,Mexico México",México,Mexico,Nicolas Romero,"54457","-99.20189","19.381583","233","179","54","467","41","100","76.82","23.18","200.43","17.60","0",OK,"La y Griega, 54457 Villa Nicolás Romero, Méx., Mexico",ChIJ3e30-ZkZ0oURVoyNp8AdO60,APPROXIMATE,"19.6310827,-99.3298552",./0.png
-99.3354027,19.6249013,"Nicolas Romero,CP 54459,Mexico México",México,Mexico,Nicolas Romero,"54459","-99.3308105","19.6313705","242","186","56","140","11","100","76.86","23.14","57.85","4.55","0",OK,"El Gavillero, 54459 Villa Nicolás Romero, Méx., Mexico",ChIJRXIdbpAZ0oUR_YiLKJF7O9A,APPROXIMATE,"19.6249013,-99.33540269999999",./0.png
-99.358984,19.6369319,"Nicolas Romero,CP 54460,Mexico México",México,Mexico,Nicolas Romero,"54460","-99.3637","19.6269","4416","3368","1048","893","45","100","76.27","23.73","20.22","1.02","0",OK,"54460 Loma Larga, Delstaten Mexiko, Mexico",ChIJNwYY7-oZ0oURsM2AiHnvnbo,APPROXIMATE,"19.6369319,-99.35898399999999",./0.png
-99.3458054,19.6074186,"Nicolas Romero,CP 54463,Mexico México",México,Mexico,Nicolas Romero,"54463","-99.3484645","19.6054575","546","426","120","220","10","100","78.02","21.98","40.29","1.83","0",OK,"54463 Loma del Rio, Méx., Mexico",ChIJldEXnB8a0oUREu1_V_4KxZA,APPROXIMATE,"19.6074186,-99.34580539999999",./0.png
-99.3116601,19.6400589,"Nicolas Romero,CP 54464,Mexico México",México,Mexico,Nicolas Romero,"54464","-99.386699","19.642297","4","4","0","4","0","100","100.00","0.00","100.00","0.00","0",OK,"Nicolás Romero, Villa Nicolás Romero, Méx., Mexico",ChIJPbWAhw0Z0oURy2lbUvh3KlA,GEOMETRIC_CENTER,"19.6400589,-99.3116601",./0.png
-99.2910329,19.5918436,"Nicolas Romero,CP 54466,Mexico México",México,Mexico,Nicolas Romero,"54466","-99.285931","19.59376","5614","4382","1232","1140","94","100","78.05","21.95","20.31","1.67","0",OK,"Fuentes San Jose, 54466 Villa Nicolás Romero, Méx., Mexico",ChIJR0VBRO0b0oURLAptFij4NZY,APPROXIMATE,"19.5918436,-99.29103289999999",./0.png
-99.3128929,19.6125128,"Nicolas Romero,CP 54467,Mexico México",México,Mexico,Nicolas Romero,"54467","-99.294155","19.60559","3830","2885","945","1204","100","100","75.33","24.67","31.44","2.61","0",OK,"Nicolás Romero, Vicente Guerrero, 54424 Villa Nicolás Romero, Méx., Mexico",ChIJuSbw4dcb0oURrdC6I05Tar4,GEOMETRIC_CENTER,"19.6125128,-99.3128929",./0.png
-99.3090552,19.6041704,"Nicolas Romero,CP 54469,Mexico México",México,Mexico,Nicolas Romero,"54469","-99.3236201","19.5432139","804","589","215","1198","115","100","73.26","26.74","149.00","14.30","0",OK,"Balcones de Juárez, 54469 Villa Nicolás Romero, Méx., Mexico",ChIJeYs1hNsb0oURc-nBzlzQ-IU,APPROXIMATE,"19.6041704,-99.30905519999999",./0.png
-99.2965778,19.6180762,"Nicolas Romero,CP 54470,Mexico México",México,Mexico,Nicolas Romero,"54470","-99.2978158","19.6177003","288","230","58","380","48","100","79.86","20.14","131.94","16.67","0",OK,"San Ildefonso, 54470 Villa Nicolás Romero, Méx., Mexico",ChIJi-x-uF4Z0oURGd1GtRGQHf4,APPROXIMATE,"19.6180762,-99.2965778",./0.png
-99.2799443,19.595363,"Nicolas Romero,CP 54473,Mexico México",México,Mexico,Nicolas Romero,"54473","-99.284798","19.590669","4084","3164","920","1178","150","100","77.47","22.53","28.84","3.67","0",OK,"Los Cantaros, 54473 Villa Nicolás Romero, Méx., Mexico",ChIJyzJ57PUb0oUR875zO6_F4C0,APPROXIMATE,"19.595363,-99.2799443",./0.png
-99.2827163,19.6011131,"Nicolas Romero,CP 54474,Mexico México",México,Mexico,Nicolas Romero,"54474","-99.27788","19.605778","2040","1492","548","879","104","100","73.14","26.86","43.09","5.10","0",OK,"Vista Verde, 54474 Villa Nicolás Romero, Méx., Mexico",ChIJk40SnvAb0oURrFVWJd8Uz58,APPROXIMATE,"19.6011131,-99.28271629999999",./0.png
-99.2827163,19.6187932,"Nicolas Romero,CP 54475,Mexico México",México,Mexico,Nicolas Romero,"54475","-99.2839607","19.6117607","1070","808","262","987","96","100","75.51","24.49","92.24","8.97","0",OK,"Loma de la Cruz, 54475 Villa Nicolás Romero, Méx., Mexico",ChIJl0Yd51UZ0oURtejsttcUqBY,APPROXIMATE,"19.6187932,-99.28271629999999",./0.png
-99.2744005,19.6074359,"Nicolas Romero,CP 54476,Mexico México",México,Mexico,Nicolas Romero,"54476","-99.2799428","19.6104644","2429","1932","497","414","62","100","79.54","20.46","17.04","2.55","0",OK,"54476 Ciudad López Mateos, State of Mexico, Mexico",ChIJ6RjZTwYc0oURviyLqC5VxXU,APPROXIMATE,"19.6074359,-99.2744005",./0.png
-99.2910329,19.6154165,"Nicolas Romero,CP 54477,Mexico México",México,Mexico,Nicolas Romero,"54477","-99.288729","19.618734","1248","885","363","801","85","100","70.91","29.09","64.18","6.81","0",OK,"San Isidro la Paz, 54477 Villa Nicolás Romero, Méx., Mexico",ChIJEXuZE1gZ0oURhY4fzKgdlbk,APPROXIMATE,"19.6154165,-99.29103289999999",./0.png
-99.4162196,19.5575846,"Isidro Fabela,CP 54480,Mexico México",México,Mexico,Isidro Fabela,"54480","-99.415853","19.55836","550","422","128","438","2","100","76.73","23.27","79.64","0.36","0",OK,"Isidro Fabela Municipality, State of Mexico, Mexico",ChIJARP8cKQR0oURYrH0cFJVwO4,APPROXIMATE,"19.5575846,-99.41621959999999",./0.png
-99.4162196,19.5575846,"Isidro Fabela,CP 54483,Mexico México",México,Mexico,Isidro Fabela,"54483","-99.1170061","19.54326","13","11","2","11","0","100","84.62","15.38","84.62","0.00","0",OK,"Isidro Fabela Municipality, State of Mexico, Mexico",ChIJARP8cKQR0oURYrH0cFJVwO4,APPROXIMATE,"19.5575846,-99.41621959999999",./0.png
-99.4162196,19.5575846,"Isidro Fabela,CP 54484,Mexico México",México,Mexico,Isidro Fabela,"54484","-99.4178391","19.5555057","29","22","7","37","0","100","75.86","24.14","127.59","0.00","0",OK,"Isidro Fabela Municipality, State of Mexico, Mexico",ChIJARP8cKQR0oURYrH0cFJVwO4,APPROXIMATE,"19.5575846,-99.41621959999999",./0.png
-99.1919444,19.345,"Isidro Fabela,CP 54485,Mexico México",México,Mexico,Isidro Fabela,"54485","-99.3104157","19.6139822","32","28","4","41","0","100","87.50","12.50","128.13","0.00","0",OK,"Plaza San Jacinto 5, San Ángel TNT, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",ChIJ0X5V_wIA0oUR5Fh5-qV8x2A,ROOFTOP,"19.345,-99.1919444",./0.png
-99.4162196,19.5575846,"Isidro Fabela,CP 54486,Mexico México",México,Mexico,Isidro Fabela,"54486","-99.420662","19.550133","2","1","1","3","0","100","50.00","50.00","150.00","0.00","0",OK,"Isidro Fabela Municipality, State of Mexico, Mexico",ChIJARP8cKQR0oURYrH0cFJVwO4,APPROXIMATE,"19.5575846,-99.41621959999999",./0.png
-99.4162196,19.5575846,"Isidro Fabela,CP 54490,Mexico México",México,Mexico,Isidro Fabela,"54490","-99.3183822","19.6127845","1","1","0","0","0","100","100.00","0.00","0.00","0.00","0",OK,"Isidro Fabela Municipality, State of Mexico, Mexico",ChIJARP8cKQR0oURYrH0cFJVwO4,APPROXIMATE,"19.5575846,-99.41621959999999",./0.png
-99.4162196,19.5575846,"Isidro Fabela,CP 54493,Mexico México",México,Mexico,Isidro Fabela,"54493","-99.3880057","19.5729172","4","3","1","6","0","100","75.00","25.00","150.00","0.00","0",OK,"Isidro Fabela Municipality, State of Mexico, Mexico",ChIJARP8cKQR0oURYrH0cFJVwO4,APPROXIMATE,"19.5575846,-99.41621959999999",./0.png
-99.4162196,19.5575846,"Isidro Fabela,CP 54494,Mexico México",México,Mexico,Isidro Fabela,"54494","-99.3094953","19.612363","6","3","3","9","0","100","50.00","50.00","150.00","0.00","0",OK,"Isidro Fabela Municipality, State of Mexico, Mexico",ChIJARP8cKQR0oURYrH0cFJVwO4,APPROXIMATE,"19.5575846,-99.41621959999999",./0.png
-99.4162196,19.5575846,"Isidro Fabela,CP 54495,Mexico México",México,Mexico,Isidro Fabela,"54495","-99.3186774","19.6127794","7","5","2","4","0","100","71.43","28.57","57.14","0.00","0",OK,"Isidro Fabela Municipality, State of Mexico, Mexico",ChIJARP8cKQR0oURYrH0cFJVwO4,APPROXIMATE,"19.5575846,-99.41621959999999",./0.png
-99.3001181,19.6162033,"Nicolas Romero,CP 54539,Mexico México",México,Mexico,Nicolas Romero,"54539","-99.4117782","19.5958588","1","0","1","0","0","100","0.00","100.00","0.00","0.00","0",OK,"Ciudad Nicolás Romero, State of Mexico, Mexico",ChIJBYowjGMZ0oUR2NFMw95vx8E,APPROXIMATE,"19.6162033,-99.30011809999999",./0.png
-99.3992266,19.5390886,"Jilotzingo,CP 54570,Mexico México",México,Mexico,Jilotzingo,"54570","-99.179354","19.233282","14176","11544","2632","1713","59","100","81.43","18.57","12.08","0.42","0",OK,"Santa Ana Jilotzingo, Méx., Mexico",ChIJD--pBkcQ0oURuspFE2pPjhE,APPROXIMATE,"19.5390886,-99.39922659999999",./0.png
-99.3969715,19.5391919,"Jilotzingo,CP 54571,Mexico México",México,Mexico,Jilotzingo,"54571","-99.4031069","19.5223669","42","33","9","38","1","100","78.57","21.43","90.48","2.38","0",OK,"Jilotzingo, State of Mexico, Mexico",ChIJHea-pweP0YUR_DrOurXfZZM,APPROXIMATE,"19.5391919,-99.39697149999999",./0.png
-99.3969715,19.5391919,"Jilotzingo,CP 54573,Mexico México",México,Mexico,Jilotzingo,"54573","-99.67854","19.67854","6","6","0","8","0","100","100.00","0.00","133.33","0.00","0",OK,"Jilotzingo, State of Mexico, Mexico",ChIJHea-pweP0YUR_DrOurXfZZM,APPROXIMATE,"19.5391919,-99.39697149999999",./0.png
-99.3969715,19.5391919,"Jilotzingo,CP 54574,Mexico México",México,Mexico,Jilotzingo,"54574","-99.2902532","19.497143","39","27","12","25","1","100","69.23","30.77","64.10","2.56","0",OK,"Jilotzingo, State of Mexico, Mexico",ChIJHea-pweP0YUR_DrOurXfZZM,APPROXIMATE,"19.5391919,-99.39697149999999",./0.png
-99.3969715,19.5391919,"Jilotzingo,CP 54575,Mexico México",México,Mexico,Jilotzingo,"54575","-99.0598732","19.8705034","15","10","5","4","0","100","66.67","33.33","26.67","0.00","0",OK,"Jilotzingo, State of Mexico, Mexico",ChIJHea-pweP0YUR_DrOurXfZZM,APPROXIMATE,"19.5391919,-99.39697149999999",./0.png
-99.2480728,19.7016285,"Tepotzotlan,CP 54600,Mexico México",México,Mexico,Tepotzotlan,"54600","-99.22839","19.729457","1911","1557","354","731","34","100","81.48","18.52","38.25","1.78","0",OK,"San Mateo Xoloc, 54600 San Mateo Xoloc, Méx., Mexico",ChIJs4uRCdch0oURVbm1010w7KI,APPROXIMATE,"19.7016285,-99.24807279999999",./0.png
-99.2266405,19.7098677,"Tepotzotlan,CP 54602,Mexico México",México,Mexico,Tepotzotlan,"54602","-99.246422","19.708558","620","450","170","199","8","100","72.58","27.42","32.10","1.29","0",OK,"Residencial Tepotzotlán, 54600 Tepotzotlán, Méx., Mexico",ChIJVwhWbocf0oUR3Wpm6ZLmv-8,GEOMETRIC_CENTER,"19.7098677,-99.22664050000002",./0.png
-99.2340464,19.7091689,"Tepotzotlan,CP 54603,Mexico México",México,Mexico,Tepotzotlan,"54603","-99.23323","19.70861","53","46","7","36","3","100","86.79","13.21","67.92","5.66","0",OK,"Capula, 54603 Tepotzotlán, State of Mexico, Mexico",ChIJbRRKi38f0oURymx8oSrQdts,APPROXIMATE,"19.7091689,-99.2340464",./0.png
-99.2276401,19.7096837,"Tepotzotlan,CP 54604,Mexico México",México,Mexico,Tepotzotlan,"54604","-99.23711","19.701875","78","63","15","80","4","100","80.77","19.23","102.56","5.13","0",OK,"Tepotzotlan, Tepotzotlán, Méx., Mexico",ChIJz_rjFYcf0oUREYHQ-CkrF74,APPROXIMATE,"19.7096837,-99.2276401",./0.png
-99.2065202,19.7185096,"Tepotzotlan,CP 54605,Mexico México",México,Mexico,Tepotzotlan,"54605","-106.43444","31.70308","968","776","192","211","16","100","80.17","19.83","21.80","1.65","0",OK,"Tepotzotlán, State of Mexico, Mexico",ChIJ291pdiQg0oUR64nyHotbZYc,APPROXIMATE,"19.7185096,-99.2065202",./0.png
-99.2065202,19.7185096,"Tepotzotlan,CP 54607,Mexico México",México,Mexico,Tepotzotlan,"54607","-99.2125803","19.733489","2670","2004","666","692","28","100","75.06","24.94","25.92","1.05","0",OK,"Tepotzotlán, State of Mexico, Mexico",ChIJ291pdiQg0oUR64nyHotbZYc,APPROXIMATE,"19.7185096,-99.2065202",./0.png
-99.2328344,19.7068366,"Tepotzotlan,CP 54608,Mexico México",México,Mexico,Tepotzotlan,"54608","-98.988552","19.746754","76","64","12","25","5","100","84.21","15.79","32.89","6.58","0",OK,"Capula, 54608 Tepotzotlán, Méx., Mexico",ChIJe5VQeIAf0oUR96WAngbSTps,APPROXIMATE,"19.7068366,-99.2328344",./0.png
-99.2031184,19.7166607,"Tepotzotlan,CP 54610,Mexico México",México,Mexico,Tepotzotlan,"54610","-99.2041272","19.7275282","44","36","8","19","1","100","81.82","18.18","43.18","2.27","0",OK,"El Trebol, 54610 Tepotzotlán, State of Mexico, Mexico",ChIJlbfM8Rwg0oUR5hxg5ssexfs,APPROXIMATE,"19.7166607,-99.2031184",./0.png
-99.2037508,19.7216,"Tepotzotlan,CP 54614,Mexico México",México,Mexico,Tepotzotlan,"54614","-99.7589","19.726757","363","312","51","402","17","100","85.95","14.05","110.74","4.68","0",OK,"El Trebol, 54614 Tepotzotlán, Méx., Mexico",ChIJU4jr5hog0oURzWxa4vP4XPI,APPROXIMATE,"19.7216,-99.2037508",./0.png
-99.207905,19.7317034,"Tepotzotlan,CP 54616,Mexico México",México,Mexico,Tepotzotlan,"54616","-99.2046282","19.7362149","238","190","48","139","4","100","79.83","20.17","58.40","1.68","0",OK,"Las Animas, 54616 Tepotzotlán, Méx., Mexico",ChIJ92kl1SIg0oURF3d89WVj3Fc,APPROXIMATE,"19.7317034,-99.207905",./0.png
-99.2276401,19.7096837,"Tepotzotlan,CP 54640,Mexico México",México,Mexico,Tepotzotlan,"54640","-99.4099","19.7246","30","22","8","14","0","100","73.33","26.67","46.67","0.00","0",OK,"Tepotzotlan, Tepotzotlán, Méx., Mexico",ChIJz_rjFYcf0oUREYHQ-CkrF74,APPROXIMATE,"19.7096837,-99.2276401",./0.png
-99.2266405,19.7098677,"Tepotzotlan,CP 54645,Mexico México",México,Mexico,Tepotzotlan,"54645","-99.412272","19.718676","1","1","0","0","0","100","100.00","0.00","0.00","0.00","0",OK,"Residencial Tepotzotlán, 54600 Tepotzotlán, Méx., Mexico",ChIJVwhWbocf0oUR3Wpm6ZLmv-8,GEOMETRIC_CENTER,"19.7098677,-99.22664050000002",./0.png
-99.2868745,19.6878305,"Tepotzotlan,CP 54650,Mexico México",México,Mexico,Tepotzotlan,"54650","-99.558965","19.587236","7216","5819","1397","686","19","100","80.64","19.36","9.51","0.26","0",OK,"Santiago Cuautlalpan, 54650 Santiago Cuautlalpan, Méx., Mexico",ChIJj_w_K8gY0oURdL7949jYMdo,APPROXIMATE,"19.6878305,-99.2868745",./0.png
-99.2276401,19.7096837,"Tepotzotlan,CP 54655,Mexico México",México,Mexico,Tepotzotlan,"54655","-99.29975","19.69984","610","490","120","121","1","100","80.33","19.67","19.84","0.16","0",OK,"Tepotzotlan, Tepotzotlán, Méx., Mexico",ChIJz_rjFYcf0oUREYHQ-CkrF74,APPROXIMATE,"19.7096837,-99.2276401",./0.png
-99.2276401,19.7096837,"Tepotzotlan,CP 54656,Mexico México",México,Mexico,Tepotzotlan,"54656","-99.642741","19.564275","20","17","3","14","0","100","85.00","15.00","70.00","0.00","0",OK,"Tepotzotlan, Tepotzotlán, Méx., Mexico",ChIJz_rjFYcf0oUREYHQ-CkrF74,APPROXIMATE,"19.7096837,-99.2276401",./0.png
-99.2276401,19.7096837,"Tepotzotlan,CP 54658,Mexico México",México,Mexico,Tepotzotlan,"54658","-99.3440549","19.7122994","124","104","20","24","0","100","83.87","16.13","19.35","0.00","0",OK,"Tepotzotlan, Tepotzotlán, Méx., Mexico",ChIJz_rjFYcf0oUREYHQ-CkrF74,APPROXIMATE,"19.7096837,-99.2276401",./0.png
-99.2065202,19.7774679,"Coyotepec,CP 54660,Mexico México",México,Mexico,Coyotepec,"54660","-99.203334","19.761757","1413","1005","408","1908","126","100","71.13","28.87","135.03","8.92","0",OK,"La Cabecera, 54660 Méx., Mexico",ChIJaXM6puog0oUReV7RzQ3QEok,APPROXIMATE,"19.7774679,-99.2065202",./0.png
-99.2092896,19.7765924,"Coyotepec,CP 54665,Mexico México",México,Mexico,Coyotepec,"54665","-99.20129","19.78445","900","685","215","251","12","100","76.11","23.89","27.89","1.33","0",OK,"Coyotepec, State of Mexico, Mexico",ChIJSTD0p-og0oURqhPvvadytlw,APPROXIMATE,"19.7765924,-99.20928959999999",./0.png
-99.2092896,19.7765924,"Coyotepec,CP 54666,Mexico México",México,Mexico,Coyotepec,"54666","-99.2026674","19.7685969","294","213","81","145","8","100","72.45","27.55","49.32","2.72","0",OK,"Coyotepec, State of Mexico, Mexico",ChIJSTD0p-og0oURqhPvvadytlw,APPROXIMATE,"19.7765924,-99.20928959999999",./0.png
-90.8484524,43.6535842,"Coyotepec,CP 54667,Mexico México",México,Mexico,Coyotepec,"54667","-99.2218511","19.7746378","1332","936","396","508","33","100","70.27","29.73","38.14","2.48","0",OK,"Westby, WI 54667, USA",ChIJdYrC6OMi_IcRCn_WOW4GrJc,APPROXIMATE,"43.6535842,-90.8484524",./0.png
-99.2092896,19.7765924,"Coyotepec,CP 54668,Mexico México",México,Mexico,Coyotepec,"54668","-99.20945","19.78512","564","444","120","212","18","100","78.72","21.28","37.59","3.19","0",OK,"Coyotepec, State of Mexico, Mexico",ChIJSTD0p-og0oURqhPvvadytlw,APPROXIMATE,"19.7765924,-99.20928959999999",./0.png
-99.1982123,19.8339135,"Huehuetoca,CP 54680,Mexico México",México,Mexico,Huehuetoca,"54680","-99.244599","19.8340947","6532","4204","2328","13498","672","100","64.36","35.64","206.64","10.29","0",OK,"El Salitrillo, 54680 Huehuetoca, Méx., Mexico",ChIJIxpuqV0n0oUR6PCVW9B-zxw,APPROXIMATE,"19.8339135,-99.1982123",./0.png
-99.1829833,19.8214319,"Huehuetoca,CP 54683,Mexico México",México,Mexico,Huehuetoca,"54683","-99.181871","19.82055","279","198","81","237","19","100","70.97","29.03","84.95","6.81","0",OK,"Xalpa, Ex Hacienda de Xalpa, 54683 Ex Hacienda de Xalpa, Méx., Mexico",ChIJWXzkq-SJ0YURw35C0X5OqQ4,APPROXIMATE,"19.8214319,-99.18298329999999",./0.png
-99.2037508,19.8277305,"Huehuetoca,CP 54684,Mexico México",México,Mexico,Huehuetoca,"54684","-99.122205","19.49672","96","63","33","34","2","100","65.63","34.38","35.42","2.08","0",OK,"Huehuetoca, State of Mexico, Mexico",ChIJ87Z0UUUn0oURYSobJqM28hA,APPROXIMATE,"19.8277305,-99.2037508",./0.png
-99.2037508,19.8277305,"Huehuetoca,CP 54685,Mexico México",México,Mexico,Huehuetoca,"54685","-99.20643","19.82402","2604","1694","910","515","38","100","65.05","34.95","19.78","1.46","0",OK,"Huehuetoca, State of Mexico, Mexico",ChIJ87Z0UUUn0oURYSobJqM28hA,APPROXIMATE,"19.8277305,-99.2037508",./0.png
-99.2037508,19.8277305,"Huehuetoca,CP 54687,Mexico México",México,Mexico,Huehuetoca,"54687","-99.1994344","19.8422233","588","396","192","293","21","100","67.35","32.65","49.83","3.57","0",OK,"Huehuetoca, State of Mexico, Mexico",ChIJ87Z0UUUn0oURYSobJqM28hA,APPROXIMATE,"19.8277305,-99.2037508",./0.png
-99.2037508,19.8277305,"Huehuetoca,CP 54690,Mexico México",México,Mexico,Huehuetoca,"54690","-99.289919","19.8125142","115","85","30","66","3","100","73.91","26.09","57.39","2.61","0",OK,"Huehuetoca, State of Mexico, Mexico",ChIJ87Z0UUUn0oURYSobJqM28hA,APPROXIMATE,"19.8277305,-99.2037508",./0.png
-99.2606462,19.8452572,"Huehuetoca,CP 54693,Mexico México",México,Mexico,Huehuetoca,"54693","-105.508182","28.148529","1200","777","423","1056","23","100","64.75","35.25","88.00","1.92","0",OK,"54693 State of Mexico, Mexico",ChIJp7fmCowm0oUREio8h7AhkjI,APPROXIMATE,"19.8452572,-99.2606462",./0.png
-99.2037508,19.8277305,"Huehuetoca,CP 54694,Mexico México",México,Mexico,Huehuetoca,"54694","-99.2472502","19.8335374","468","326","142","518","36","100","69.66","30.34","110.68","7.69","0",OK,"Huehuetoca, State of Mexico, Mexico",ChIJ87Z0UUUn0oURYSobJqM28hA,APPROXIMATE,"19.8277305,-99.2037508",./0.png
-99.2037508,19.8277305,"Huehuetoca,CP 54696,Mexico México",México,Mexico,Huehuetoca,"54696","-99.2175556","19.6521288","450","290","160","440","28","100","64.44","35.56","97.78","6.22","0",OK,"Huehuetoca, State of Mexico, Mexico",ChIJ87Z0UUUn0oURYSobJqM28hA,APPROXIMATE,"19.8277305,-99.2037508",./0.png
